a,b,true_result,classical_fp,qft_result,abs_error
-0.031853813502779604,0.38386475336105674,-0.41571856686383635,0.5873015873015872,0.5873015873015872,0.0
0.5089234090505151,0.49269722895292734,0.016226180097587806,-0.9682539682539683,-0.9682539682539683,0.0
-0.7510860001396106,0.6578217865001931,-1.4089077866398036,-0.3650793650793651,-0.3650793650793651,0.0
-0.02401500449131133,0.4309766432577177,-0.454991647749029,0.5873015873015872,0.5873015873015872,0.0
-0.0167274101618623,0.5415688657919376,-0.5582962759537999,0.46031746031746024,0.46031746031746024,0.0
0.7880876189549691,-0.8118653223180974,1.5999529412730666,0.5873015873015872,0.5873015873015872,0.0
0.12911049427693577,-0.47783672920566256,0.6069472234825983,-0.3650793650793651,-0.3650793650793651,0.0
-0.0477190780974831,0.2194159920754425,-0.2671350701729256,0.7777777777777777,0.7777777777777777,0.0
-0.41944380643459156,0.6446255483246818,-1.0640693547592734,-0.04761904761904767,-0.04761904761904767,0.0
-0.3031758047834061,-0.8918997751086136,0.5887239703252075,-0.39682539682539686,-0.39682539682539686,0.0
0.03721032444876804,0.0263328158094297,0.01087750863933834,-0.9682539682539683,-0.9682539682539683,0.0
-0.10995937145091594,0.319117318855915,-0.42907669030683093,0.5873015873015872,0.5873015873015872,0.0
-0.8610982562154053,-0.8467068795684962,-0.014391376646909038,1.0,1.0,0.0
0.587325463549844,-0.17755999640390174,0.7648854599537458,-0.23809523809523814,-0.23809523809523814,0.0
0.7130893893115801,0.7121427864906543,0.0009466028209257349,-1.0,-1.0,0.0
-0.6475516398025006,0.3089030559405458,-0.9564546957430464,0.0793650793650793,0.0793650793650793,0.0
0.09726505837028887,-0.47221494595092484,0.5694800043212137,-0.4285714285714286,-0.4285714285714286,0.0
-0.7045636659562016,0.6350060333374429,-1.3395696992936443,-0.33333333333333337,-0.33333333333333337,0.0
0.31003216747166096,-0.2735434378628743,0.5835756053345352,-0.4285714285714286,-0.4285714285714286,0.0
-0.39377918908978504,0.6360204080593069,-1.029799597149092,-0.015873015873015928,-0.015873015873015928,0.0
0.28696074244542313,-0.36190142798597,0.6488621704313932,-0.33333333333333337,-0.33333333333333337,0.0
0.40859030571638877,0.16257645158966827,0.2460138541267205,-0.7777777777777778,-0.7777777777777778,0.0
0.4835654854517827,-0.18550787805389868,0.6690733635056814,-0.33333333333333337,-0.33333333333333337,0.0
-0.7060662972793862,-0.4053149086408794,-0.3007513886385068,0.7142857142857142,0.7142857142857142,0.0
0.7488213212476943,0.6958036119093646,0.05301770933832972,-0.9365079365079365,-0.9365079365079365,0.0
-0.48561481638921455,-0.5623313725089156,0.07671655611970107,-0.9365079365079365,-0.9365079365079365,0.0
-0.8326573988828764,-0.7473391357756265,-0.08531826310724988,0.9365079365079365,0.9365079365079365,0.0
0.0987344449046701,-0.28453151061781135,0.38326595552248144,-0.6190476190476191,-0.6190476190476191,0.0
-0.23233988904761027,0.39175046575482153,-0.6240903548024318,0.39682539682539675,0.39682539682539675,0.0
0.5936215376383437,0.553376890757307,0.04024464688103668,-0.9682539682539683,-0.9682539682539683,0.0
0.5548526497157432,0.8977380661201767,-0.3428854164044335,0.6825396825396826,0.6825396825396826,0.0
-0.3291499929191124,-0.36654829737990313,0.03739830446079073,-0.9682539682539683,-0.9682539682539683,0.0
0.8152189111255409,-0.16570448796369208,0.980923399089233,-0.015873015873015928,-0.015873015873015928,0.0
-0.37634789134778646,-0.6537216995466727,0.27737380819888624,-0.7142857142857143,-0.7142857142857143,0.0
0.027102832617086126,0.1347694733214605,-0.10766664070437437,0.9047619047619047,0.9047619047619047,0.0
-0.4392628369783151,0.895644067073251,-1.334906904051566,-0.3015873015873016,-0.3015873015873016,0.0
0.784878426088134,0.3615858182171853,0.4232926078709487,-0.5873015873015873,-0.5873015873015873,0.0
-0.6037059283523674,0.17138311274406914,-0.7750890410964365,0.23809523809523814,0.23809523809523814,0.0
-0.8191608850938078,-0.19373563274077077,-0.625425252353037,0.4285714285714286,0.4285714285714286,0.0
-0.11682529199453173,0.7475377685139987,-0.8643630605085304,0.17460317460317465,0.17460317460317465,0.0
0.8862760153005066,-0.0055501269653710494,0.8918261422658776,-0.11111111111111116,-0.11111111111111116,0.0
0.7050190792588452,-0.6581395560364893,1.3631586352953344,0.3650793650793651,0.3650793650793651,0.0
0.44749443502250863,-0.2423187662415598,0.6898132012640684,-0.3015873015873016,-0.3015873015873016,0.0
0.7034264835813447,-0.7790999960740196,1.4825264796553643,0.4920634920634921,0.4920634920634921,0.0
0.7082039514561537,-0.5364377321601932,1.2446416836163468,0.23809523809523814,0.23809523809523814,0.0
0.033945048695608326,-0.868196194200158,0.9021412428957664,-0.07936507936507942,-0.07936507936507942,0.0
-0.33132770670457257,-0.08409615029970585,-0.24723155640486671,0.7777777777777777,0.7777777777777777,0.0
0.48962237779977846,0.24217247691323485,0.24744990088654362,-0.746031746031746,-0.746031746031746,0.0
0.29099027370196995,-0.282073567717966,0.5730638414199359,-0.4285714285714286,-0.4285714285714286,0.0
-0.22741608802732183,-0.14331281129050122,-0.08410327673682061,0.9365079365079365,0.9365079365079365,0.0
-0.7299599974892725,0.8265766911202367,-1.5565366886095093,-0.5238095238095238,-0.5238095238095238,0.0
0.4442213004282468,0.4535336188348479,-0.009312318406601072,1.0,1.0,0.0
-0.4275710713388436,0.07354194650091217,-0.5011130178397558,0.5238095238095237,0.5238095238095237,0.0
0.7862636709608025,-0.38782642479871454,1.174090095759517,0.17460317460317465,0.17460317460317465,0.0
-0.4662529649897675,0.7145942377913913,-1.1808472027811587,-0.1428571428571429,-0.1428571428571429,0.0
-0.6790357216593251,-0.47682518961481296,-0.20221053204451217,0.8412698412698412,0.8412698412698412,0.0
0.596002809824831,-0.31438308506998125,0.9103858948948123,-0.11111111111111116,-0.11111111111111116,0.0
-0.6240882300759107,0.7363166659613073,-1.3604048960372181,-0.33333333333333337,-0.33333333333333337,0.0
-0.5773170453160696,0.05317569951313028,-0.6304927448291999,0.39682539682539675,0.39682539682539675,0.0
0.17888902473751822,0.43617230895235803,-0.2572832842148398,0.7777777777777777,0.7777777777777777,0.0
0.674211673507436,0.16334062949477912,0.5108710440126569,-0.4920634920634921,-0.4920634920634921,0.0
-0.5464176017137682,0.2761905762170912,-0.8226081779308594,0.20634920634920628,0.20634920634920628,0.0
-0.3414173887798294,-0.36111007527331396,0.019692686493484546,-0.9682539682539683,-0.9682539682539683,0.0
